clade	species	position	GC_mean
bird	bStrHab1	five-prime-30kb-2100bp	0.46989288614763275
bird	bStrHab1	five-prime-30kb-2200bp	0.46865812386892547
bird	bStrHab1	five-prime-30kb-2300bp	0.46722584752506763
bird	bStrHab1	five-prime-30kb-2400bp	0.4681509857835685
bird	bStrHab1	five-prime-30kb-2500bp	0.4675672449466815
bird	bStrHab1	five-prime-30kb-2600bp	0.46804521160530466
bird	bStrHab1	five-prime-30kb-2700bp	0.46878392359729404
bird	bStrHab1	five-prime-30kb-2800bp	0.4679053307241702
bird	bStrHab1	five-prime-30kb-2900bp	0.4660457550561641
bird	bStrHab1	five-prime-30kb-3000bp	0.46742597898758353
bird	bStrHab1	five-prime-30kb-3100bp	0.46777470778187114
bird	bStrHab1	five-prime-30kb-3200bp	0.4678420667998032
bird	bStrHab1	five-prime-30kb-3300bp	0.46687256228607815
bird	bStrHab1	five-prime-30kb-3400bp	0.46739676906440314
bird	bStrHab1	five-prime-30kb-3500bp	0.46652302205420126
bird	bStrHab1	five-prime-30kb-3600bp	0.46524876786626845
bird	bStrHab1	five-prime-30kb-3700bp	0.4653219654474222
bird	bStrHab1	five-prime-30kb-3800bp	0.46602222828930895
bird	bStrHab1	five-prime-30kb-3900bp	0.46666401189338436
bird	bStrHab1	five-prime-30kb-4000bp	0.46624870548872777
bird	bStrHab1	five-prime-30kb-4100bp	0.46659352133859805
bird	bStrHab1	five-prime-30kb-4200bp	0.4663287517464782
bird	bStrHab1	five-prime-30kb-4300bp	0.46618209335669913
bird	bStrHab1	five-prime-30kb-4400bp	0.46524975741161817
bird	bStrHab1	five-prime-30kb-4500bp	0.4650046709222958
bird	bStrHab1	five-prime-30kb-4600bp	0.4634528646159332
bird	bStrHab1	five-prime-30kb-4700bp	0.46504641496525323
bird	bStrHab1	five-prime-30kb-4800bp	0.4648848880745639
bird	bStrHab1	five-prime-30kb-4900bp	0.4653311145926457
bird	bStrHab1	five-prime-30kb-5000bp	0.46461143357263807
bird	bStrHab1	five-prime-30kb-5100bp	0.4654537262917298
bird	bStrHab1	five-prime-30kb-5200bp	0.4645390805513505
bird	bStrHab1	five-prime-30kb-5300bp	0.4644637450199203
bird	bStrHab1	five-prime-30kb-5400bp	0.46478424245295413
bird	bStrHab1	five-prime-30kb-5500bp	0.46498089187730574
bird	bStrHab1	five-prime-30kb-5600bp	0.4646613948645983
bird	bStrHab1	five-prime-30kb-5700bp	0.4641112234001754
bird	bStrHab1	five-prime-30kb-5800bp	0.46554936838745853
bird	bStrHab1	five-prime-30kb-5900bp	0.4647477875434522
bird	bStrHab1	five-prime-30kb-6000bp	0.4638997576010751
bird	bStrHab1	five-prime-30kb-6100bp	0.46313326956798984
bird	bStrHab1	five-prime-30kb-6200bp	0.4648977815692306
bird	bStrHab1	five-prime-30kb-6300bp	0.46460717028866244
bird	bStrHab1	five-prime-30kb-6400bp	0.4647234178224135
bird	bStrHab1	five-prime-30kb-6500bp	0.46394516617518133
bird	bStrHab1	five-prime-30kb-6600bp	0.46464219954217567
bird	bStrHab1	five-prime-30kb-6700bp	0.46460023913909926
bird	bStrHab1	five-prime-30kb-6800bp	0.4643672113723928
bird	bStrHab1	five-prime-30kb-6900bp	0.46443140146683676
bird	bStrHab1	five-prime-30kb-7000bp	0.4653077168367347
bird	bStrHab1	five-prime-30kb-7100bp	0.4654330395148186
bird	bStrHab1	five-prime-30kb-7200bp	0.46412262872628723
bird	bStrHab1	five-prime-30kb-7300bp	0.46524550184067553
bird	bStrHab1	five-prime-30kb-7400bp	0.46410465071853474
bird	bStrHab1	five-prime-30kb-7500bp	0.46518713357068214
bird	bStrHab1	five-prime-30kb-7600bp	0.46514627341570347
bird	bStrHab1	five-prime-30kb-7700bp	0.4657847748106816
bird	bStrHab1	five-prime-30kb-7800bp	0.46524272618573137
bird	bStrHab1	five-prime-30kb-7900bp	0.465336554695232
bird	bStrHab1	five-prime-30kb-8000bp	0.4650692979905686
bird	bStrHab1	five-prime-30kb-8100bp	0.4641139367563828
bird	bStrHab1	five-prime-30kb-8200bp	0.46489505450797824
bird	bStrHab1	five-prime-30kb-8300bp	0.4654553691436251
bird	bStrHab1	five-prime-30kb-8400bp	0.46383161922984933
bird	bStrHab1	five-prime-30kb-8500bp	0.4637630544027515
bird	bStrHab1	five-prime-30kb-8600bp	0.4639980946072479
bird	bStrHab1	five-prime-30kb-8700bp	0.46500130089216024
bird	bStrHab1	five-prime-30kb-8800bp	0.4645653902954788
bird	bStrHab1	five-prime-30kb-8900bp	0.46470589798793294
bird	bStrHab1	five-prime-30kb-9000bp	0.46493097584519083
bird	bStrHab1	five-prime-30kb-9100bp	0.46484967900897106
bird	bStrHab1	five-prime-30kb-9200bp	0.4648776209838157
bird	bStrHab1	five-prime-30kb-9300bp	0.46492037391373675
bird	bStrHab1	five-prime-30kb-9400bp	0.46437999946849495
bird	bStrHab1	five-prime-30kb-9500bp	0.46451290201161394
bird	bStrHab1	five-prime-30kb-9600bp	0.4642366798693162
bird	bStrHab1	five-prime-30kb-9700bp	0.4632039418204194
bird	bStrHab1	five-prime-30kb-9800bp	0.46418320975843097
bird	bStrHab1	five-prime-30kb-9900bp	0.4635278827942002
bird	bStrHab1	five-prime-30kb-10000bp	0.46232013919095255
bird	bStrHab1	five-prime-30kb-10100bp	0.4638933937715101
bird	bStrHab1	five-prime-30kb-10200bp	0.4632065289629689
bird	bStrHab1	five-prime-30kb-10300bp	0.46381081512202904
bird	bStrHab1	five-prime-30kb-10400bp	0.46385184952013203
bird	bStrHab1	five-prime-30kb-10500bp	0.46342663476874
bird	bStrHab1	five-prime-30kb-10600bp	0.4642583732057416
bird	bStrHab1	five-prime-30kb-10700bp	0.46370458975722134
bird	bStrHab1	five-prime-30kb-10800bp	0.4631275712591502
bird	bStrHab1	five-prime-30kb-10900bp	0.4636747498912571
bird	bStrHab1	five-prime-30kb-11000bp	0.46258373205741626
bird	bStrHab1	five-prime-30kb-11100bp	0.4626329638784786
bird	bStrHab1	five-prime-30kb-11200bp	0.46187305637508974
bird	bStrHab1	five-prime-30kb-11300bp	0.46264566974422255
bird	bStrHab1	five-prime-30kb-11400bp	0.46276681017730376
bird	bStrHab1	five-prime-30kb-11500bp	0.4628560734681278
bird	bStrHab1	five-prime-30kb-11600bp	0.4613728524418065
bird	bStrHab1	five-prime-30kb-11700bp	0.4625201371720233
bird	bStrHab1	five-prime-30kb-11800bp	0.4635976724106918
bird	bStrHab1	five-prime-30kb-11900bp	0.46425514500023085
bird	bStrHab1	five-prime-30kb-12000bp	0.4629054382604968
bird	bStrHab1	five-prime-30kb-12100bp	0.46322318334082574
bird	bStrHab1	five-prime-30kb-12200bp	0.46329973432489374
bird	bStrHab1	five-prime-30kb-12300bp	0.46324991287716305
bird	bStrHab1	five-prime-30kb-12400bp	0.4638176274551514
bird	bStrHab1	five-prime-30kb-12500bp	0.46337348436502873
bird	bStrHab1	five-prime-30kb-12600bp	0.46422288673485224
bird	bStrHab1	five-prime-30kb-12700bp	0.4631475396207508
bird	bStrHab1	five-prime-30kb-12800bp	0.46484298282671227
bird	bStrHab1	five-prime-30kb-12900bp	0.464614998974546
bird	bStrHab1	five-prime-30kb-13000bp	0.46424469612378366
bird	bStrHab1	five-prime-30kb-13100bp	0.4632485244855638
bird	bStrHab1	five-prime-30kb-13200bp	0.46416812888818
bird	bStrHab1	five-prime-30kb-13300bp	0.46376854362737274
bird	bStrHab1	five-prime-30kb-13400bp	0.4635492104003828
bird	bStrHab1	five-prime-30kb-13500bp	0.4634016589567714
bird	bStrHab1	five-prime-30kb-13600bp	0.46441783696976896
bird	bStrHab1	five-prime-30kb-13700bp	0.4636261177552742
bird	bStrHab1	five-prime-30kb-13800bp	0.46378559463986596
bird	bStrHab1	five-prime-30kb-13900bp	0.46227200427909854
bird	bStrHab1	five-prime-30kb-14000bp	0.46391803818872374
bird	bStrHab1	five-prime-30kb-14100bp	0.46342508377213976
bird	bStrHab1	five-prime-30kb-14200bp	0.4627428343495356
bird	bStrHab1	five-prime-30kb-14300bp	0.46233205680548906
bird	bStrHab1	five-prime-30kb-14400bp	0.4628877799845675
bird	bStrHab1	five-prime-30kb-14500bp	0.4622835756829854
bird	bStrHab1	five-prime-30kb-14600bp	0.46134891512444154
bird	bStrHab1	five-prime-30kb-14700bp	0.4600365133981145
bird	bStrHab1	five-prime-30kb-14800bp	0.46127722377343444
bird	bStrHab1	five-prime-30kb-14900bp	0.4619607530312699
bird	bStrHab1	five-prime-30kb-15000bp	0.4627146121058145
bird	bStrHab1	five-prime-30kb-15100bp	0.4624541803850351
bird	bStrHab1	five-prime-30kb-15200bp	0.4620494615077783
bird	bStrHab1	five-prime-30kb-15300bp	0.46256003191065015
bird	bStrHab1	five-prime-30kb-15400bp	0.46375922697346306
bird	bStrHab1	five-prime-30kb-15500bp	0.4627304237789363
bird	bStrHab1	five-prime-30kb-15600bp	0.463905065815716
bird	bStrHab1	five-prime-30kb-15700bp	0.46430751596678727
bird	bStrHab1	five-prime-30kb-15800bp	0.4628153171120861
bird	bStrHab1	five-prime-30kb-15900bp	0.4632558539099701
bird	bStrHab1	five-prime-30kb-16000bp	0.4643546585832801
bird	bStrHab1	five-prime-30kb-16100bp	0.46357131461391193
bird	bStrHab1	five-prime-30kb-16200bp	0.4628805041480536
bird	bStrHab1	five-prime-30kb-16300bp	0.4631636885768985
bird	bStrHab1	five-prime-30kb-16400bp	0.46349952137843015
bird	bStrHab1	five-prime-30kb-16500bp	0.46307434588385454
bird	bStrHab1	five-prime-30kb-16600bp	0.46326173314866786
bird	bStrHab1	five-prime-30kb-16700bp	0.4616875865619584
bird	bStrHab1	five-prime-30kb-16800bp	0.463186567759432
bird	bStrHab1	five-prime-30kb-16900bp	0.4632950466618808
bird	bStrHab1	five-prime-30kb-17000bp	0.46342694714554017
bird	bStrHab1	five-prime-30kb-17100bp	0.46364922356945326
bird	bStrHab1	five-prime-30kb-17200bp	0.4631129411125745
bird	bStrHab1	five-prime-30kb-17300bp	0.46326738991703886
bird	bStrHab1	five-prime-30kb-17400bp	0.4647734524569241
bird	bStrHab1	five-prime-30kb-17500bp	0.4639861199744736
bird	bStrHab1	five-prime-30kb-17600bp	0.4635261800852255
bird	bStrHab1	five-prime-30kb-17700bp	0.46423055444754685
bird	bStrHab1	five-prime-30kb-17800bp	0.46401147472009874
bird	bStrHab1	five-prime-30kb-17900bp	0.4634758675708018
bird	bStrHab1	five-prime-30kb-18000bp	0.4639648982848026
bird	bStrHab1	five-prime-30kb-18100bp	0.46328409357576933
bird	bStrHab1	five-prime-30kb-18200bp	0.46524256295714495
bird	bStrHab1	five-prime-30kb-18300bp	0.4642449142401276
bird	bStrHab1	five-prime-30kb-18400bp	0.4642571109490382
bird	bStrHab1	five-prime-30kb-18500bp	0.46484321819825575
bird	bStrHab1	five-prime-30kb-18600bp	0.4642154761256728
bird	bStrHab1	five-prime-30kb-18700bp	0.4641962504986039
bird	bStrHab1	five-prime-30kb-18800bp	0.46311433867523877
bird	bStrHab1	five-prime-30kb-18900bp	0.46330540928674
bird	bStrHab1	five-prime-30kb-19000bp	0.4627675959485437
bird	bStrHab1	five-prime-30kb-19100bp	0.4628225683970924
bird	bStrHab1	five-prime-30kb-19200bp	0.4630897835207529
bird	bStrHab1	five-prime-30kb-19300bp	0.4624150311153662
bird	bStrHab1	five-prime-30kb-19400bp	0.4624942807319295
bird	bStrHab1	five-prime-30kb-19500bp	0.46331843932019473
bird	bStrHab1	five-prime-30kb-19600bp	0.46347601356808277
bird	bStrHab1	five-prime-30kb-19700bp	0.46396826491050025
bird	bStrHab1	five-prime-30kb-19800bp	0.4625889257206259
bird	bStrHab1	five-prime-30kb-19900bp	0.46288610328743035
bird	bStrHab1	five-prime-30kb-20000bp	0.4621019579018462
bird	bStrHab1	five-prime-30kb-20100bp	0.46370939104602243
bird	bStrHab1	five-prime-30kb-20200bp	0.4641307731659008
bird	bStrHab1	five-prime-30kb-20300bp	0.464432484128304
bird	bStrHab1	five-prime-30kb-20400bp	0.4640903287583785
bird	bStrHab1	five-prime-30kb-20500bp	0.46394599522192886
bird	bStrHab1	five-prime-30kb-20600bp	0.46381425063149745
bird	bStrHab1	five-prime-30kb-20700bp	0.4629149377593361
bird	bStrHab1	five-prime-30kb-20800bp	0.4631248133730198
bird	bStrHab1	five-prime-30kb-20900bp	0.46323531331829426
bird	bStrHab1	five-prime-30kb-21000bp	0.46246708689060884
bird	bStrHab1	five-prime-30kb-21100bp	0.4632035426474108
bird	bStrHab1	five-prime-30kb-21200bp	0.4631468922045799
bird	bStrHab1	five-prime-30kb-21300bp	0.46291630096545117
bird	bStrHab1	five-prime-30kb-21400bp	0.46293624830447616
bird	bStrHab1	five-prime-30kb-21500bp	0.4622510576455802
bird	bStrHab1	five-prime-30kb-21600bp	0.46245918141864517
bird	bStrHab1	five-prime-30kb-21700bp	0.4619334503670603
bird	bStrHab1	five-prime-30kb-21800bp	0.46277873905958644
bird	bStrHab1	five-prime-30kb-21900bp	0.46319468439784817
bird	bStrHab1	five-prime-30kb-22000bp	0.4619554253180241
bird	bStrHab1	five-prime-30kb-22100bp	0.4623579671332134
bird	bStrHab1	five-prime-30kb-22200bp	0.4619629600063862
bird	bStrHab1	five-prime-30kb-22300bp	0.4624819777605488
bird	bStrHab1	five-prime-30kb-22400bp	0.4621643001404429
bird	bStrHab1	five-prime-30kb-22500bp	0.46284999844861624
bird	bStrHab1	five-prime-30kb-22600bp	0.46330406555981263
bird	bStrHab1	five-prime-30kb-22700bp	0.46215636973180074
bird	bStrHab1	five-prime-30kb-22800bp	0.46312267065843526
bird	bStrHab1	five-prime-30kb-22900bp	0.4628849684681089
bird	bStrHab1	five-prime-30kb-23000bp	0.46365370799074
bird	bStrHab1	five-prime-30kb-23100bp	0.4631108361494727
bird	bStrHab1	five-prime-30kb-23200bp	0.46231498019004186
bird	bStrHab1	five-prime-30kb-23300bp	0.462544510978044
bird	bStrHab1	five-prime-30kb-23400bp	0.46374530938123754
bird	bStrHab1	five-prime-30kb-23500bp	0.4639449101796407
bird	bStrHab1	five-prime-30kb-23600bp	0.463307170274835
bird	bStrHab1	five-prime-30kb-23700bp	0.4620582518578662
bird	bStrHab1	five-prime-30kb-23800bp	0.4636861428078292
bird	bStrHab1	five-prime-30kb-23900bp	0.46256414351112535
bird	bStrHab1	five-prime-30kb-24000bp	0.4623834238262535
bird	bStrHab1	five-prime-30kb-24100bp	0.46220429959752624
bird	bStrHab1	five-prime-30kb-24200bp	0.46361460370398444
bird	bStrHab1	five-prime-30kb-24300bp	0.4631435643564356
bird	bStrHab1	five-prime-30kb-24400bp	0.46356907042470763
bird	bStrHab1	five-prime-30kb-24500bp	0.46300517832800314
bird	bStrHab1	five-prime-30kb-24600bp	0.4634616263467979
bird	bStrHab1	five-prime-30kb-24700bp	0.4627602389889747
bird	bStrHab1	five-prime-30kb-24800bp	0.46284446953839375
bird	bStrHab1	five-prime-30kb-24900bp	0.46290756707076897
bird	bStrHab1	five-prime-30kb-25000bp	0.4622973080917006
bird	bStrHab1	five-prime-30kb-25100bp	0.4621383497084432
bird	bStrHab1	five-prime-30kb-25200bp	0.46208562984263923
bird	bStrHab1	five-prime-30kb-25300bp	0.4621631120696541
bird	bStrHab1	five-prime-30kb-25400bp	0.46241872354021885
bird	bStrHab1	five-prime-30kb-25500bp	0.4628755061537233
bird	bStrHab1	five-prime-30kb-25600bp	0.4626122383767375
bird	bStrHab1	five-prime-30kb-25700bp	0.46199159310810295
bird	bStrHab1	five-prime-30kb-25800bp	0.46057947170896735
bird	bStrHab1	five-prime-30kb-25900bp	0.46217801214445514
bird	bStrHab1	five-prime-30kb-26000bp	0.4614028920667892
bird	bStrHab1	five-prime-30kb-26100bp	0.4620577728574852
bird	bStrHab1	five-prime-30kb-26200bp	0.46277089824505335
bird	bStrHab1	five-prime-30kb-26300bp	0.462367979547815
bird	bStrHab1	five-prime-30kb-26400bp	0.4632146708739415
bird	bStrHab1	five-prime-30kb-26500bp	0.4626226234222719
bird	bStrHab1	five-prime-30kb-26600bp	0.46298990737626816
bird	bStrHab1	five-prime-30kb-26700bp	0.46260219853168516
bird	bStrHab1	five-prime-30kb-26800bp	0.4644880191693291
bird	bStrHab1	five-prime-30kb-26900bp	0.4647172523961661
bird	bStrHab1	five-prime-30kb-27000bp	0.46320607028753996
bird	bStrHab1	five-prime-30kb-27100bp	0.4621519299617066
bird	bStrHab1	five-prime-30kb-27200bp	0.4626756898637391
bird	bStrHab1	five-prime-30kb-27300bp	0.4618142987356491
bird	bStrHab1	five-prime-30kb-27400bp	0.46235543130990414
bird	bStrHab1	five-prime-30kb-27500bp	0.46234175474092415
bird	bStrHab1	five-prime-30kb-27600bp	0.46306697136117353
bird	bStrHab1	five-prime-30kb-27700bp	0.4629691742533142
bird	bStrHab1	five-prime-30kb-27800bp	0.4634467337486025
bird	bStrHab1	five-prime-30kb-27900bp	0.462336687430123
bird	bStrHab1	five-prime-30kb-28000bp	0.46226720971090884
bird	bStrHab1	five-prime-30kb-28100bp	0.462554924023374
bird	bStrHab1	five-prime-30kb-28200bp	0.46226997106399714
bird	bStrHab1	five-prime-30kb-28300bp	0.4626106657821663
bird	bStrHab1	five-prime-30kb-28400bp	0.4617977054362625
bird	bStrHab1	five-prime-30kb-28500bp	0.46226132209084025
bird	bStrHab1	five-prime-30kb-28600bp	0.46205064198387197
bird	bStrHab1	five-prime-30kb-28700bp	0.4619710885712004
bird	bStrHab1	five-prime-30kb-28800bp	0.4616771823336794
bird	bStrHab1	five-prime-30kb-28900bp	0.4607579266831722
bird	bStrHab1	five-prime-30kb-29000bp	0.46038894656976276
bird	bStrHab1	five-prime-30kb-29100bp	0.4608657455474802
bird	bStrHab1	five-prime-30kb-29200bp	0.46111253094800736
bird	bStrHab1	five-prime-30kb-29300bp	0.4627787539936102
bird	bStrHab1	five-prime-30kb-29400bp	0.4614050869222121
bird	bStrHab1	five-prime-30kb-29500bp	0.46299256833397584
bird	bStrHab1	five-prime-30kb-29600bp	0.4622563897763578
bird	bStrHab1	five-prime-30kb-29700bp	0.4612282523546665
bird	bStrHab1	five-prime-30kb-29800bp	0.4614453565464215
bird	bStrHab1	five-prime-30kb-29900bp	0.4619682083233485
bird	bStrHab1	five-prime-30kb-30000bp	0.4615229379012364
bird	bStrHab1	three-prime-30kb-100bp	0.4578595747055039
bird	bStrHab1	three-prime-30kb-200bp	0.4726711974838737
bird	bStrHab1	three-prime-30kb-300bp	0.4765082594917484
bird	bStrHab1	three-prime-30kb-400bp	0.4799478955097536
bird	bStrHab1	three-prime-30kb-500bp	0.48215289771014763
bird	bStrHab1	three-prime-30kb-600bp	0.4840840503803467
bird	bStrHab1	three-prime-30kb-700bp	0.4847967211749932
bird	bStrHab1	three-prime-30kb-800bp	0.48406199127255667
bird	bStrHab1	three-prime-30kb-900bp	0.48559128839290205
bird	bStrHab1	three-prime-30kb-1000bp	0.4852853617766457
bird	bStrHab1	three-prime-30kb-1100bp	0.48543341558544933
bird	bStrHab1	three-prime-30kb-1200bp	0.48524958203964647
bird	bStrHab1	three-prime-30kb-1300bp	0.48620890056524163
bird	bStrHab1	three-prime-30kb-1400bp	0.48579931467847404
bird	bStrHab1	three-prime-30kb-1500bp	0.4868821656050955
bird	bStrHab1	three-prime-30kb-1600bp	0.4862276816408653
bird	bStrHab1	three-prime-30kb-1700bp	0.4860170329543905
bird	bStrHab1	three-prime-30kb-1800bp	0.4865338216161423
bird	bStrHab1	three-prime-30kb-1900bp	0.48664823935784995
bird	bStrHab1	three-prime-30kb-2000bp	0.4857994395485566
bird	bStrHab1	three-prime-30kb-2100bp	0.4860451141201763
bird	bStrHab1	three-prime-30kb-2200bp	0.4860676775431285
bird	bStrHab1	three-prime-30kb-2300bp	0.48579265865116655
bird	bStrHab1	three-prime-30kb-2400bp	0.48522414204952624
bird	bStrHab1	three-prime-30kb-2500bp	0.4852671391034318
bird	bStrHab1	three-prime-30kb-2600bp	0.4850532795549832
bird	bStrHab1	three-prime-30kb-2700bp	0.48542928689619774
bird	bStrHab1	three-prime-30kb-2800bp	0.4854021981522778
bird	bStrHab1	three-prime-30kb-2900bp	0.4846906034876796
bird	bStrHab1	three-prime-30kb-3000bp	0.48515256138297613
bird	bStrHab1	three-prime-30kb-3100bp	0.48539779681762546
bird	bStrHab1	three-prime-30kb-3200bp	0.4855053763440861
bird	bStrHab1	three-prime-30kb-3300bp	0.48426682596575066
bird	bStrHab1	three-prime-30kb-3400bp	0.4834976132414636
bird	bStrHab1	three-prime-30kb-3500bp	0.48413845295945196
bird	bStrHab1	three-prime-30kb-3600bp	0.4842188976220351
bird	bStrHab1	three-prime-30kb-3700bp	0.48375129451127225
bird	bStrHab1	three-prime-30kb-3800bp	0.48423473310373316
bird	bStrHab1	three-prime-30kb-3900bp	0.48388018666194343
bird	bStrHab1	three-prime-30kb-4000bp	0.4827447622082371
bird	bStrHab1	three-prime-30kb-4100bp	0.4831063979964878
bird	bStrHab1	three-prime-30kb-4200bp	0.4833571127255683
bird	bStrHab1	three-prime-30kb-4300bp	0.48382261534783655
bird	bStrHab1	three-prime-30kb-4400bp	0.48360181356023874
bird	bStrHab1	three-prime-30kb-4500bp	0.4845148528692248
bird	bStrHab1	three-prime-30kb-4600bp	0.48360666188540924
bird	bStrHab1	three-prime-30kb-4700bp	0.48434734443305977
bird	bStrHab1	three-prime-30kb-4800bp	0.4834989168001043
bird	bStrHab1	three-prime-30kb-4900bp	0.48406529630407846
bird	bStrHab1	three-prime-30kb-5000bp	0.4833628248047186
bird	bStrHab1	three-prime-30kb-5100bp	0.4831252989000478
bird	bStrHab1	three-prime-30kb-5200bp	0.48168579626972735
bird	bStrHab1	three-prime-30kb-5300bp	0.48220867208672086
bird	bStrHab1	three-prime-30kb-5400bp	0.48227991898902955
bird	bStrHab1	three-prime-30kb-5500bp	0.4810361868324566
bird	bStrHab1	three-prime-30kb-5600bp	0.480860035070939
bird	bStrHab1	three-prime-30kb-5700bp	0.4806655507731548
bird	bStrHab1	three-prime-30kb-5800bp	0.4810003188267176
bird	bStrHab1	three-prime-30kb-5900bp	0.4813589988841065
bird	bStrHab1	three-prime-30kb-6000bp	0.48023513470428825
bird	bStrHab1	three-prime-30kb-6100bp	0.47912987220017356
bird	bStrHab1	three-prime-30kb-6200bp	0.4797544838581108
bird	bStrHab1	three-prime-30kb-6300bp	0.4808306760204082
bird	bStrHab1	three-prime-30kb-6400bp	0.47958306760204084
bird	bStrHab1	three-prime-30kb-6500bp	0.4804617524092971
bird	bStrHab1	three-prime-30kb-6600bp	0.4808783850078493
bird	bStrHab1	three-prime-30kb-6700bp	0.4801785714285714
bird	bStrHab1	three-prime-30kb-6800bp	0.480390625
bird	bStrHab1	three-prime-30kb-6900bp	0.4798506872828919
bird	bStrHab1	three-prime-30kb-7000bp	0.47947748370181403
bird	bStrHab1	three-prime-30kb-7100bp	0.47916491101200925
bird	bStrHab1	three-prime-30kb-7200bp	0.4797299173197143
bird	bStrHab1	three-prime-30kb-7300bp	0.47839555426586394
bird	bStrHab1	three-prime-30kb-7400bp	0.47793922960363666
bird	bStrHab1	three-prime-30kb-7500bp	0.47804111950424927
bird	bStrHab1	three-prime-30kb-7600bp	0.47892853738300484
bird	bStrHab1	three-prime-30kb-7700bp	0.47826180599872364
bird	bStrHab1	three-prime-30kb-7800bp	0.47835207934482027
bird	bStrHab1	three-prime-30kb-7900bp	0.47852225590299935
bird	bStrHab1	three-prime-30kb-8000bp	0.47848177249521384
bird	bStrHab1	three-prime-30kb-8100bp	0.47874440326718487
bird	bStrHab1	three-prime-30kb-8200bp	0.4773377624821467
bird	bStrHab1	three-prime-30kb-8300bp	0.477692246330568
bird	bStrHab1	three-prime-30kb-8400bp	0.47750512338896967
bird	bStrHab1	three-prime-30kb-8500bp	0.4775596330275229
bird	bStrHab1	three-prime-30kb-8600bp	0.4762696449940168
bird	bStrHab1	three-prime-30kb-8700bp	0.4768440366972477
bird	bStrHab1	three-prime-30kb-8800bp	0.4770131631431991
bird	bStrHab1	three-prime-30kb-8900bp	0.47631883088269167
bird	bStrHab1	three-prime-30kb-9000bp	0.4747330411567602
